Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1898-09-01,5.26,0.2,0.34,6.66,3.18,188.67,6.99,12.2,20.44
1898-10-01,5.15,0.2,0.34,6.66,3.16,184.73,7.06,12.31,19.95
1898-11-01,5.32,0.2,0.35,6.66,3.14,190.83,7.11,12.44,20.53
1898-12-01,5.65,0.2,0.35,6.76,3.12,199.81,7.07,12.38,21.4
1899-01-01,6.08,0.2,0.36,6.76,3.1,215.01,7.1,12.76,22.93
1899-02-01,6.31,0.2,0.37,6.95,3.1,217.03,6.94,12.78,23.05
1899-03-01,6.4,0.2,0.38,6.95,3.11,220.13,6.97,13.16,23.28
1899-04-01,6.48,0.2,0.39,7.04,3.11,219.87,6.9,13.34,23.15
1899-05-01,6.21,0.2,0.4,7.04,3.12,210.71,6.93,13.71,22.09
1899-06-01,6.07,0.2,0.41,7.14,3.12,203.21,6.86,13.89,21.21
1899-07-01,6.28,0.21,0.43,7.23,3.13,207.48,6.8,14.07,21.56
1899-08-01,6.44,0.21,0.44,7.33,3.13,210.0,6.74,14.24,21.73
1899-09-01,6.37,0.21,0.45,7.61,3.13,199.93,6.51,14.05,20.59
1899-10-01,6.34,0.21,0.46,7.71,3.14,196.53,6.46,14.21,20.15
1899-11-01,6.46,0.21,0.47,7.8,3.14,197.81,6.41,14.37,20.2
1899-12-01,6.02,0.21,0.48,7.9,3.15,182.11,6.35,14.52,18.51
1900-01-01,6.1,0.22,0.48,7.9,3.15,184.53,6.58,14.52,18.67
1900-02-01,6.21,0.23,0.48,7.99,3.15,185.62,6.73,14.35,18.7
1900-03-01,6.26,0.23,0.48,7.99,3.14,187.12,6.95,14.35,18.78
1900-04-01,6.34,0.24,0.48,7.99,3.14,189.51,7.17,14.35,18.94
1900-05-01,6.04,0.25,0.48,7.8,3.13,184.95,7.58,14.7,18.4
1900-06-01,5.86,0.26,0.48,7.71,3.13,181.65,7.9,14.88,17.99
1900-07-01,5.86,0.26,0.48,7.8,3.13,179.43,8.04,14.7,17.69
1900-08-01,5.94,0.27,0.48,7.71,3.12,184.13,8.37,14.88,18.07
1900-09-01,5.8,0.28,0.48,7.8,3.12,177.6,8.5,14.7,17.34
1900-10-01,6.01,0.28,0.48,7.71,3.11,186.3,8.83,14.88,18.1
1900-11-01,6.48,0.29,0.48,7.71,3.11,200.87,9.07,14.88,19.42
1900-12-01,6.87,0.3,0.48,7.61,3.1,215.62,9.42,15.07,20.74
1901-01-01,7.07,0.3,0.48,7.71,3.1,219.16,9.35,14.93,20.98
1901-02-01,7.25,0.3,0.48,7.61,3.11,227.55,9.52,15.17,21.68
1901-03-01,7.51,0.3,0.48,7.61,3.11,235.71,9.57,15.22,22.35
1901-04-01,8.14,0.31,0.49,7.52,3.12,258.71,9.75,15.47,24.41
1901-05-01,7.73,0.31,0.49,7.52,3.13,245.68,9.8,15.52,23.06
1901-06-01,8.5,0.31,0.49,7.52,3.13,270.16,9.85,15.57,25.24
1901-07-01,7.93,0.31,0.49,7.61,3.14,248.89,9.78,15.43,23.14
1901-08-01,8.04,0.31,0.49,7.71,3.15,249.23,9.71,15.29,23.08
1901-09-01,8.0,0.32,0.49,7.8,3.15,244.96,9.65,15.16,22.59
1901-10-01,7.91,0.32,0.5,7.8,3.16,242.21,9.7,15.21,22.25
1901-11-01,8.08,0.32,0.5,7.9,3.17,244.43,9.63,15.07,22.38
1901-12-01,7.95,0.32,0.5,7.99,3.17,237.64,9.57,14.95,21.68
1902-01-01,8.12,0.32,0.51,7.9,3.18,245.64,9.7,15.45,22.34
1902-02-01,8.19,0.32,0.52,7.9,3.19,247.76,9.73,15.78,22.46
1902-03-01,8.2,0.32,0.53,7.9,3.2,248.06,9.76,16.11,22.41
1902-04-01,8.48,0.32,0.54,7.99,3.21,253.48,9.66,16.24,22.82
1902-05-01,8.46,0.32,0.55,8.09,3.22,249.9,9.58,16.37,22.43
1902-06-01,8.41,0.33,0.56,8.18,3.23,245.54,9.49,16.5,21.96
1902-07-01,8.6,0.33,0.58,8.18,3.24,251.09,9.51,16.81,22.39
1902-08-01,8.83,0.33,0.59,8.09,3.25,260.83,9.65,17.33,23.17
1902-09-01,8.85,0.33,0.6,8.18,3.26,258.39,9.56,17.44,22.86
1902-10-01,8.57,0.33,0.61,8.75,3.27,233.89,8.96,16.6,20.6
1902-11-01,8.24,0.33,0.62,8.47,3.28,232.47,9.29,17.47,20.41
1902-12-01,8.05,0.33,0.63,8.56,3.29,224.58,9.21,17.58,19.63
1903-01-01,8.46,0.33,0.62,8.66,3.3,233.43,9.15,17.15,20.32
1903-02-01,8.41,0.33,0.61,8.66,3.31,232.05,9.2,16.92,20.11
1903-03-01,8.08,0.34,0.6,8.37,3.32,230.54,9.56,17.26,19.88
1903-04-01,7.75,0.34,0.6,8.37,3.33,221.13,9.61,17.03,18.98
1903-05-01,7.6,0.34,0.59,8.18,3.33,221.89,9.88,17.18,18.95
1903-06-01,7.18,0.34,0.58,8.18,3.34,209.63,9.93,16.93,17.82
1903-07-01,6.85,0.34,0.57,8.18,3.35,199.99,9.98,16.69,16.92
1903-08-01,6.63,0.34,0.56,8.18,3.36,193.57,10.02,16.45,16.3
1903-09-01,6.47,0.34,0.56,8.28,3.37,186.73,9.96,16.02,15.65
1903-10-01,6.26,0.35,0.55,8.18,3.37,182.77,10.12,15.96,15.25
1903-11-01,6.28,0.35,0.54,8.09,3.38,185.51,10.29,15.9,15.41
1903-12-01,6.57,0.35,0.53,8.09,3.39,194.07,10.34,15.66,16.04
1904-01-01,6.68,0.35,0.53,8.28,3.4,192.79,10.01,15.2,15.86
1904-02-01,6.5,0.34,0.52,8.47,3.41,183.38,9.69,14.76,15.02
1904-03-01,6.48,0.34,0.52,8.37,3.41,184.89,9.7,14.84,15.08
1904-04-01,6.64,0.34,0.52,8.28,3.42,191.63,9.72,14.91,15.57
1904-05-01,6.5,0.33,0.51,8.09,3.43,192.01,9.85,15.16,15.53
1904-06-01,6.51,0.33,0.51,8.09,3.43,192.3,9.75,15.07,15.47
1904-07-01,6.78,0.33,0.51,8.09,3.44,200.28,9.65,14.97,16.04
1904-08-01,7.01,0.32,0.5,8.18,3.45,204.66,9.44,14.69,16.3
1904-09-01,7.32,0.32,0.5,8.28,3.45,211.26,9.24,14.43,16.74
1904-10-01,7.75,0.32,0.5,8.28,3.46,223.67,9.14,14.33,17.63
1904-11-01,8.17,0.31,0.49,8.47,3.47,230.49,8.84,13.92,18.08
1904-12-01,8.25,0.31,0.49,8.47,3.47,232.75,8.75,13.82,18.16
1905-01-01,8.43,0.31,0.51,8.47,3.48,237.83,8.79,14.25,18.46
1905-02-01,8.8,0.31,0.52,8.47,3.48,248.27,8.84,14.67,19.17
1905-03-01,9.05,0.32,0.54,8.37,3.47,258.22,8.99,15.26,19.83
1905-04-01,8.94,0.32,0.55,8.37,3.47,255.08,9.04,15.69,19.48
1905-05-01,8.5,0.32,0.56,8.28,3.46,245.31,9.19,16.31,18.63
1905-06-01,8.6,0.32,0.58,8.28,3.46,248.2,9.24,16.74,18.74
1905-07-01,8.87,0.32,0.59,8.28,3.46,255.99,9.28,17.17,19.21
1905-08-01,9.2,0.32,0.61,8.37,3.45,262.5,9.22,17.4,19.57
1905-09-01,9.23,0.33,0.63,8.28,3.45,266.38,9.38,18.04,19.74
1905-10-01,9.36,0.33,0.64,8.28,3.44,270.13,9.43,18.47,19.9
1905-11-01,9.31,0.33,0.66,8.37,3.44,265.64,9.37,18.69,19.44
1905-12-01,9.54,0.33,0.67,8.47,3.43,269.14,9.31,18.9,19.58
1906-01-01,9.87,0.34,0.68,8.47,3.43,278.45,9.47,19.11,20.13
1906-02-01,9.8,0.34,0.69,8.47,3.45,276.48,9.64,19.33,19.87
1906-03-01,9.56,0.35,0.69,8.47,3.47,269.71,9.8,19.54,19.26
1906-04-01,9.43,0.35,0.7,8.47,3.49,266.04,9.97,19.75,18.88
1906-05-01,9.18,0.36,0.71,8.56,3.51,256.11,10.02,19.74,18.05
1906-06-01,9.3,0.36,0.71,8.56,3.53,259.46,10.18,19.95,18.17
1906-07-01,9.06,0.37,0.72,8.28,3.55,261.48,10.7,20.85,18.2
1906-08-01,9.73,0.38,0.73,8.47,3.57,274.5,10.63,20.59,18.97
1906-09-01,10.03,0.38,0.74,8.56,3.59,279.82,10.67,20.58,19.2
1906-10-01,9.73,0.39,0.74,8.75,3.61,265.55,10.6,20.33,18.1
1906-11-01,9.93,0.39,0.75,8.85,3.63,268.1,10.64,20.32,18.14
1906-12-01,9.84,0.4,0.76,8.94,3.65,262.84,10.68,20.3,17.66
1907-01-01,9.56,0.4,0.75,8.85,3.67,258.11,10.89,20.29,17.22
1907-02-01,9.26,0.41,0.74,9.04,3.69,244.74,10.75,19.65,16.22
1907-03-01,8.35,0.41,0.73,8.94,3.7,223.04,10.95,19.63,14.69
1907-04-01,8.39,0.41,0.73,8.94,3.72,224.11,11.04,19.41,14.67
1907-05-01,8.1,0.42,0.72,9.13,3.74,211.85,10.9,18.79,13.79
1907-06-01,7.84,0.42,0.71,9.23,3.75,202.94,10.87,18.38,13.14
1907-07-01,8.14,0.42,0.7,9.23,3.77,210.71,10.96,18.16,13.59
1907-08-01,7.53,0.43,0.69,9.23,3.79,194.92,11.05,17.95,12.51
1907-09-01,7.45,0.43,0.69,9.23,3.8,192.85,11.13,17.73,12.33
1907-10-01,6.64,0.43,0.68,9.32,3.82,170.12,11.1,17.34,10.83
1907-11-01,6.25,0.44,0.67,8.94,3.84,166.95,11.66,17.85,10.59
1907-12-01,6.57,0.44,0.66,8.75,3.85,179.31,12.01,18.01,11.33
1908-01-01,6.85,0.44,0.65,8.66,3.87,189.0,12.05,18.03,11.9
1908-02-01,6.6,0.43,0.65,8.56,3.86,184.13,12.09,18.04,11.55
1908-03-01,6.87,0.43,0.64,8.56,3.85,191.66,12.0,17.86,11.98
1908-04-01,7.24,0.43,0.63,8.66,3.84,199.77,11.77,17.47,12.45
1908-05-01,7.63,0.42,0.63,8.66,3.83,210.53,11.68,17.29,13.08
1908-06-01,7.64,0.42,0.62,8.66,3.82,210.8,11.59,17.11,13.05
1908-07-01,7.92,0.42,0.61,8.75,3.81,216.15,11.37,16.74,13.35
1908-08-01,8.26,0.41,0.61,8.75,3.81,225.43,11.28,16.56,13.88
1908-09-01,8.17,0.41,0.6,8.75,3.8,222.97,11.19,16.38,13.7
1908-10-01,8.27,0.41,0.59,8.85,3.79,223.28,10.98,16.02,13.69
1908-11-01,8.83,0.4,0.59,8.94,3.78,235.86,10.77,15.67,14.44
1908-12-01,9.03,0.4,0.58,9.04,3.77,238.66,10.57,15.33,14.58
1909-01-01,9.06,0.4,0.59,8.94,3.76,242.0,10.77,15.89,14.76
1909-02-01,8.8,0.41,0.61,9.04,3.77,232.59,10.75,16.12,14.17
1909-03-01,8.92,0.41,0.63,9.04,3.78,235.76,10.84,16.52,14.34
1909-04-01,9.32,0.41,0.64,9.23,3.8,241.25,10.7,16.57,14.65
1909-05-01,9.63,0.42,0.66,9.32,3.81,246.73,10.68,16.78,14.95
1909-06-01,9.8,0.42,0.67,9.42,3.82,248.55,10.65,16.99,15.04
1909-07-01,9.94,0.42,0.69,9.42,3.83,252.1,10.74,17.37,15.23
1909-08-01,10.18,0.43,0.7,9.51,3.85,255.61,10.71,17.58,15.42
1909-09-01,10.19,0.43,0.71,9.61,3.86,253.32,10.69,17.78,15.25
1909-10-01,10.23,0.43,0.73,9.8,3.87,249.38,10.56,17.8,14.99
1909-11-01,10.18,0.44,0.74,9.9,3.88,245.77,10.54,17.99,14.75
1909-12-01,10.3,0.44,0.76,9.99,3.9,246.3,10.52,18.17,14.75
1910-01-01,10.08,0.44,0.76,9.9,3.91,243.36,10.68,18.29,14.55
1910-02-01,9.72,0.45,0.76,9.9,3.92,234.67,10.74,18.23,14.0
1910-03-01,9.96,0.45,0.75,10.09,3.92,235.93,10.6,17.82,14.05
1910-04-01,9.72,0.45,0.75,10.18,3.93,228.09,10.56,17.6,13.56
1910-05-01,9.56,0.45,0.75,9.99,3.93,228.61,10.82,17.87,13.57
1910-06-01,9.1,0.46,0.74,9.9,3.94,219.7,10.99,17.99,13.02
1910-07-01,8.64,0.46,0.74,9.9,3.95,208.59,11.05,17.93,12.34
1910-08-01,8.85,0.46,0.74,9.8,3.95,215.74,11.21,18.04,12.75
1910-09-01,8.91,0.46,0.74,9.7,3.96,219.33,11.39,18.15,12.94
1910-10-01,9.32,0.47,0.73,9.42,3.96,236.38,11.79,18.64,13.92
1910-11-01,9.31,0.47,0.73,9.23,3.97,240.99,12.1,18.96,14.16
1910-12-01,9.05,0.47,0.73,9.23,3.97,234.26,12.17,18.9,13.74
1911-01-01,9.27,0.47,0.72,9.23,3.98,239.96,12.17,18.59,14.05
1911-02-01,9.43,0.47,0.71,8.94,3.98,251.89,12.55,18.88,14.72
1911-03-01,9.32,0.47,0.69,9.04,3.98,246.33,12.42,18.37,14.37
1911-04-01,9.28,0.47,0.68,8.75,3.99,253.27,12.83,18.65,14.75
1911-05-01,9.48,0.47,0.67,8.75,3.99,258.73,12.83,18.33,15.05
1911-06-01,9.67,0.47,0.66,8.75,3.99,263.91,12.83,18.01,15.33
1911-07-01,9.63,0.47,0.65,8.85,4.0,260.0,12.69,17.5,15.08
1911-08-01,9.17,0.47,0.64,9.13,4.0,239.84,12.29,16.65,13.9
1911-09-01,8.67,0.47,0.63,9.23,4.0,224.43,12.17,16.18,13.0
1911-10-01,8.72,0.47,0.61,9.23,4.0,225.72,12.17,15.88,13.07
1911-11-01,9.07,0.47,0.6,9.13,4.0,237.22,12.29,15.74,13.73
1911-12-01,9.11,0.47,0.59,9.04,4.01,240.78,12.42,15.59,13.93
1912-01-01,9.12,0.47,0.6,9.13,4.01,238.53,12.31,15.67,13.79
1912-02-01,9.04,0.47,0.61,9.23,4.05,234.0,12.21,15.75,13.53
1912-03-01,9.3,0.47,0.62,9.42,4.08,235.87,11.98,15.66,13.64
1912-04-01,9.59,0.47,0.63,9.7,4.12,236.07,11.65,15.43,13.65
1912-05-01,9.58,0.47,0.64,9.7,4.16,235.82,11.67,15.65,13.65
1912-06-01,9.58,0.47,0.65,9.61,4.19,238.16,11.81,16.03,13.79
1912-07-01,9.59,0.48,0.65,9.61,4.23,238.41,11.83,16.26,13.8
1912-08-01,9.81,0.48,0.66,9.7,4.27,241.49,11.73,16.33,13.98
1912-09-01,9.86,0.48,0.67,9.8,4.3,240.36,11.64,16.39,13.93
1912-10-01,9.84,0.48,0.68,9.8,4.34,239.87,11.66,16.62,13.91
1912-11-01,9.73,0.48,0.69,9.8,4.38,237.19,11.68,16.84,13.75
1912-12-01,9.38,0.48,0.7,9.7,4.41,230.9,11.82,17.23,13.39
1913-01-01,9.3,0.48,0.69,9.8,4.45,226.71,11.7,16.92,13.15
1913-02-01,8.97,0.48,0.69,9.8,4.43,218.66,11.7,16.78,12.68
1913-03-01,8.8,0.48,0.68,9.8,4.4,214.52,11.7,16.64,12.44
1913-04-01,8.79,0.48,0.68,9.8,4.38,214.28,11.7,16.5,12.43
1913-05-01,8.55,0.48,0.67,9.7,4.35,210.57,11.82,16.52,12.22
1913-06-01,8.12,0.48,0.67,9.8,4.33,197.94,11.7,16.21,11.49
1913-07-01,8.23,0.48,0.66,9.9,4.3,198.6,11.58,15.91,11.53
1913-08-01,8.45,0.48,0.65,9.9,4.28,203.91,11.58,15.76,11.85
1913-09-01,8.53,0.48,0.65,10.0,4.26,203.78,11.47,15.47,11.84
1913-10-01,8.26,0.48,0.64,10.0,4.23,197.33,11.47,15.33,11.47
1913-11-01,8.05,0.48,0.64,10.1,4.21,190.41,11.35,15.04,11.07
1913-12-01,8.04,0.48,0.63,10.0,4.18,192.07,11.47,15.05,11.17
1914-01-01,8.37,0.47,0.62,10.0,4.16,199.96,11.35,14.83,11.64
1914-02-01,8.48,0.47,0.61,9.9,4.17,204.63,11.34,14.76,11.91
1914-03-01,8.32,0.47,0.6,9.9,4.17,200.77,11.22,14.54,11.69
1914-04-01,8.12,0.46,0.59,9.8,4.18,197.94,11.21,14.46,11.52
1914-05-01,8.17,0.46,0.58,9.9,4.19,197.15,10.98,14.1,11.48
1914-06-01,8.13,0.45,0.57,9.9,4.19,196.19,10.86,13.88,11.43
1914-07-01,7.68,0.45,0.57,10.0,4.2,183.47,10.63,13.52,10.69
1914-08-01,7.68,0.44,0.56,10.2,4.21,179.88,10.31,13.04,10.49
1914-09-01,7.68,0.43,0.55,10.2,4.21,179.88,10.19,12.82,10.5
1914-10-01,7.68,0.43,0.54,10.1,4.22,181.66,10.17,12.73,10.61
1914-11-01,7.68,0.42,0.53,10.2,4.23,179.88,9.95,12.39,10.52
1914-12-01,7.35,0.42,0.52,10.1,4.23,173.85,9.93,12.3,10.17
1915-01-01,7.48,0.42,0.55,10.1,4.24,176.93,9.95,13.01,10.36
1915-02-01,7.38,0.42,0.58,10.0,4.22,176.31,10.07,13.86,10.33
1915-03-01,7.57,0.42,0.61,9.9,4.21,182.67,10.2,14.72,10.71
1915-04-01,8.14,0.42,0.64,10.0,4.19,194.46,10.11,15.29,11.4
1915-05-01,7.95,0.42,0.67,10.1,4.18,188.04,10.03,15.85,11.03
1915-06-01,8.04,0.42,0.7,10.1,4.16,190.17,10.05,16.56,11.15
1915-07-01,8.01,0.43,0.73,10.1,4.14,189.46,10.07,17.27,11.11
1915-08-01,8.35,0.43,0.76,10.1,4.13,197.5,10.09,17.98,11.58
1915-09-01,8.66,0.43,0.79,10.1,4.11,204.84,10.11,18.69,12.01
1915-10-01,9.14,0.43,0.82,10.2,4.1,214.07,10.03,19.21,12.55
1915-11-01,9.46,0.43,0.85,10.3,4.08,219.41,9.95,19.71,12.86
1915-12-01,9.48,0.43,0.88,10.3,4.07,219.88,9.97,20.41,12.88
1916-01-01,9.33,0.44,0.93,10.4,4.05,214.32,10.13,21.46,12.54
1916-02-01,9.2,0.45,0.99,10.4,4.06,211.33,10.38,22.7,12.35
1916-03-01,9.17,0.46,1.04,10.5,4.08,208.64,10.52,23.71,12.18
1916-04-01,9.07,0.47,1.1,10.6,4.09,204.42,10.67,24.72,11.91
1916-05-01,9.27,0.48,1.15,10.7,4.11,206.97,10.81,25.7,12.03
1916-06-01,9.36,0.49,1.21,10.8,4.13,207.04,10.95,26.65,12.0
1916-07-01,9.23,0.51,1.26,10.8,4.14,204.17,11.19,27.85,11.79
1916-08-01,9.3,0.52,1.31,10.9,4.16,203.83,11.32,28.78,11.73
1916-09-01,9.68,0.53,1.37,11.1,4.17,208.34,11.35,29.44,11.94
1916-10-01,9.98,0.54,1.42,11.3,4.19,210.99,11.38,30.06,12.05
1916-11-01,10.21,0.55,1.48,11.5,4.2,212.1,11.41,30.66,12.05
1916-12-01,9.8,0.56,1.53,11.6,4.21,201.83,11.53,31.51,11.41
1917-01-01,9.57,0.57,1.51,11.7,4.23,195.41,11.65,30.81,10.99
1917-02-01,9.03,0.58,1.49,12.0,4.26,179.77,11.58,29.62,10.06
1917-03-01,9.31,0.59,1.47,12.0,4.29,185.34,11.8,29.23,10.33
1917-04-01,9.17,0.6,1.45,12.6,4.32,173.86,11.44,27.44,9.64
1917-05-01,8.86,0.61,1.43,12.8,4.34,165.36,11.46,26.61,9.14
1917-06-01,9.04,0.63,1.41,13.0,4.37,166.13,11.49,25.82,9.15
1917-07-01,8.79,0.64,1.38,12.8,4.4,164.06,11.87,25.83,9.0
1917-08-01,8.53,0.65,1.36,13.0,4.43,156.75,11.88,25.05,8.57
1917-09-01,8.12,0.66,1.34,13.3,4.46,145.85,11.81,24.12,7.95
1917-10-01,7.68,0.67,1.32,13.5,4.49,135.91,11.83,23.39,7.39
1917-11-01,7.04,0.68,1.3,13.5,4.51,124.58,12.02,23.02,6.75
1917-12-01,6.8,0.69,1.28,13.7,4.54,118.58,12.03,22.32,6.41
1918-01-01,7.21,0.68,1.26,14.0,4.57,123.03,11.6,21.43,6.64
1918-02-01,7.43,0.67,1.23,14.1,4.56,125.89,11.35,20.87,6.78
1918-03-01,7.28,0.66,1.21,14.0,4.56,124.23,11.26,20.61,6.69
1918-04-01,7.21,0.65,1.18,14.2,4.55,121.3,10.94,19.9,6.52
1918-05-01,7.44,0.64,1.16,14.5,4.55,122.58,10.54,19.1,6.58
1918-06-01,7.45,0.63,1.14,14.7,4.54,121.07,10.24,18.45,6.5
1918-07-01,7.51,0.62,1.11,15.1,4.54,118.82,9.81,17.58,6.37
1918-08-01,7.58,0.61,1.09,15.4,4.53,117.59,9.46,16.86,6.3
1918-09-01,7.54,0.6,1.06,15.7,4.52,114.73,9.13,16.18,6.15
1918-10-01,7.86,0.59,1.04,16.0,4.52,117.36,8.81,15.5,6.29
1918-11-01,8.06,0.58,1.01,16.3,4.51,118.13,8.5,14.86,6.33
1918-12-01,7.9,0.57,0.99,16.5,4.51,114.38,8.25,14.33,6.13
1919-01-01,7.85,0.57,0.98,16.5,4.5,113.66,8.21,14.26,6.1
1919-02-01,7.88,0.56,0.98,16.2,4.54,116.2,8.31,14.45,6.24
1919-03-01,8.12,0.56,0.97,16.4,4.58,118.28,8.16,14.2,6.36
1919-04-01,8.39,0.56,0.97,16.7,4.62,120.02,7.96,13.88,6.46
1919-05-01,8.97,0.55,0.96,16.9,4.66,126.8,7.82,13.64,6.83
1919-06-01,9.21,0.55,0.96,16.9,4.7,130.19,7.77,13.57,7.02
1919-07-01,9.51,0.55,0.95,17.4,4.73,130.57,7.51,13.11,7.05
1919-08-01,8.87,0.54,0.95,17.7,4.77,119.72,7.33,12.82,6.48
1919-09-01,9.01,0.54,0.94,17.8,4.81,120.93,7.25,12.68,6.56
1919-10-01,9.47,0.54,0.94,18.1,4.85,124.99,7.08,12.41,6.79
1919-11-01,9.19,0.53,0.94,18.5,4.89,118.67,6.89,12.07,6.47
1919-12-01,8.92,0.53,0.93,18.9,4.93,112.75,6.7,11.76,6.16
1920-01-01,8.83,0.53,0.92,19.3,4.97,109.3,6.54,11.38,5.99
1920-02-01,8.1,0.53,0.91,19.5,4.98,99.23,6.45,11.13,5.46
1920-03-01,8.67,0.53,0.9,19.7,4.99,105.14,6.37,10.88,5.8
1920-04-01,8.6,0.52,0.89,20.3,5.0,101.21,6.16,10.44,5.6
1920-05-01,8.06,0.52,0.88,20.6,5.01,93.47,6.05,10.16,5.19
1920-06-01,7.92,0.52,0.86,20.9,5.02,90.53,5.94,9.89,5.04
1920-07-01,7.91,0.52,0.85,20.8,5.03,90.85,5.95,9.81,5.08
1920-08-01,7.6,0.52,0.84,20.3,5.04,89.44,6.08,9.92,5.02
1920-09-01,7.87,0.52,0.83,20.0,5.05,94.01,6.15,9.94,5.3
1920-10-01,7.88,0.51,0.82,19.9,5.06,94.6,6.16,9.86,5.35
1920-11-01,7.48,0.51,0.81,19.8,5.07,90.25,6.17,9.78,5.13
1920-12-01,6.81,0.51,0.8,19.4,5.08,83.86,6.28,9.85,4.78
1921-01-01,7.11,0.51,0.76,19.0,5.09,89.4,6.36,9.52,5.12
1921-02-01,7.06,0.5,0.71,18.4,5.02,91.66,6.51,9.28,5.27
1921-03-01,6.88,0.5,0.67,18.3,4.96,89.82,6.49,8.78,5.19
1921-04-01,6.91,0.49,0.63,18.1,4.89,91.2,6.51,8.32,5.3
1921-05-01,7.12,0.49,0.59,17.7,4.83,96.1,6.6,7.93,5.61
1921-06-01,6.55,0.48,0.55,17.6,4.76,88.91,6.58,7.4,5.22
1921-07-01,6.53,0.48,0.5,17.7,4.7,88.14,6.49,6.78,5.2
1921-08-01,6.45,0.48,0.46,17.7,4.63,87.06,6.43,6.21,5.16
1921-09-01,6.61,0.47,0.42,17.5,4.56,90.24,6.45,5.7,5.38
1921-10-01,6.7,0.47,0.38,17.5,4.5,91.46,6.39,5.12,5.48
1921-11-01,7.06,0.46,0.33,17.4,4.43,96.93,6.37,4.57,5.84
1921-12-01,7.31,0.46,0.29,17.3,4.37,100.94,6.35,4.0,6.11
1922-01-01,7.3,0.46,0.32,16.9,4.3,103.19,6.56,4.57,6.29
1922-02-01,7.46,0.47,0.36,16.9,4.3,105.45,6.62,5.04,6.46
1922-03-01,7.74,0.47,0.39,16.7,4.31,110.72,6.76,5.58,6.82
1922-04-01,8.21,0.48,0.42,16.7,4.31,117.45,6.82,6.06,7.27
1922-05-01,8.53,0.48,0.46,16.7,4.32,122.02,6.88,6.53,7.59
1922-06-01,8.45,0.48,0.49,16.7,4.33,120.88,6.94,7.01,7.56
1922-07-01,8.51,0.49,0.52,16.8,4.33,121.01,6.96,7.44,7.6
1922-08-01,8.83,0.49,0.56,16.6,4.33,127.08,7.1,8.01,8.02
1922-09-01,9.06,0.5,0.59,16.6,4.34,130.39,7.16,8.49,8.27
1922-10-01,9.26,0.5,0.62,16.7,4.34,132.47,7.18,8.92,8.43
1922-11-01,8.8,0.51,0.66,16.8,4.35,125.14,7.19,9.34,8.0
1922-12-01,8.78,0.51,0.69,16.9,4.35,124.11,7.21,9.75,7.96
1923-01-01,8.9,0.51,0.71,16.8,4.36,126.56,7.28,10.16,8.15
1923-02-01,9.28,0.51,0.74,16.8,4.33,131.96,7.3,10.5,8.53
1923-03-01,9.43,0.52,0.76,16.8,4.31,134.1,7.32,10.84,8.7
1923-04-01,9.1,0.52,0.79,16.9,4.29,128.64,7.3,11.12,8.37
1923-05-01,8.67,0.52,0.81,16.9,4.26,122.56,7.33,11.46,8.0
1923-06-01,8.34,0.52,0.83,17.0,4.23,117.2,7.31,11.73,7.67
1923-07-01,8.06,0.52,0.86,17.2,4.21,111.95,7.25,11.93,7.35
1923-08-01,8.1,0.52,0.88,17.1,4.18,113.16,7.31,12.34,7.44
1923-09-01,8.15,0.53,0.91,17.2,4.16,113.2,7.29,12.6,7.46
1923-10-01,8.03,0.53,0.93,17.3,4.13,110.89,7.27,12.87,7.32
1923-11-01,8.27,0.53,0.96,17.3,4.11,114.2,7.3,13.2,7.55
1923-12-01,8.55,0.53,0.98,17.3,4.08,118.07,7.32,13.53,7.81
1924-01-01,8.83,0.53,0.98,17.3,4.06,121.93,7.34,13.47,8.07
1924-02-01,8.87,0.53,0.97,17.2,4.04,123.2,7.41,13.5,8.16
1924-03-01,8.7,0.54,0.97,17.1,4.03,121.54,7.47,13.52,8.06
1924-04-01,8.5,0.54,0.96,17.0,4.01,119.45,7.54,13.54,7.92
1924-05-01,8.47,0.54,0.96,17.0,3.99,119.03,7.56,13.48,7.9
1924-06-01,8.63,0.54,0.95,17.0,3.98,121.28,7.59,13.42,8.05
1924-07-01,9.03,0.54,0.95,17.1,3.96,126.15,7.57,13.28,8.38
1924-08-01,9.34,0.54,0.95,17.0,3.94,131.25,7.63,13.3,8.72
1924-09-01,9.25,0.55,0.94,17.1,3.93,129.23,7.61,13.17,8.58
1924-10-01,9.13,0.55,0.94,17.2,3.91,126.81,7.59,13.03,8.42
1924-11-01,9.64,0.55,0.93,17.2,3.89,133.89,7.62,12.98,8.89
1924-12-01,10.16,0.55,0.93,17.3,3.88,140.3,7.6,12.84,9.31
1925-01-01,10.58,0.55,0.96,17.3,3.86,146.1,7.65,13.21,9.69
1925-02-01,10.67,0.56,0.98,17.2,3.85,148.2,7.75,13.66,9.83
1925-03-01,10.39,0.56,1.01,17.3,3.83,143.48,7.77,13.95,9.52
1925-04-01,10.28,0.57,1.04,17.2,3.81,142.78,7.87,14.4,9.48
1925-05-01,10.61,0.57,1.06,17.3,3.8,146.51,7.88,14.68,9.73
1925-06-01,10.8,0.57,1.09,17.5,3.79,147.43,7.85,14.88,9.8
1925-07-01,11.1,0.58,1.12,17.7,3.77,149.82,7.82,15.08,9.96
1925-08-01,11.25,0.58,1.14,17.7,3.76,151.84,7.87,15.43,10.11
